證券代碼,簡稱,年月日,開盤價,最高價,最低價,收盤價,成交量
0050   ,元大台灣50   ,20180704,   81.15,   81.60,   81.10,   81.40,     1746
0050   ,元大台灣50   ,20180705,   81.45,   81.45,   80.60,   80.75,     3119
0050   ,元大台灣50   ,20180706,   81.10,   81.15,   80.20,   80.95,     5351
0050   ,元大台灣50   ,20180709,   81.75,   82.45,   81.55,   82.25,     9040
0050   ,元大台灣50   ,20180710,   82.65,   82.80,   82.35,   82.45,     4913
0050   ,元大台灣50   ,20180711,   81.70,   81.90,   81.30,   81.70,     3899
0050   ,元大台灣50   ,20180712,   81.60,   82.65,   81.50,   82.65,     6882
0050   ,元大台灣50   ,20180713,   83.00,   83.40,   82.80,   83.35,    13661
0050   ,元大台灣50   ,20180716,   83.30,   83.45,   83.00,   83.00,     5332
0050   ,元大台灣50   ,20180717,   82.85,   82.85,   82.40,   82.55,     2992
0050   ,元大台灣50   ,20180718,   83.15,   83.50,   82.95,   83.05,    13174
0050   ,元大台灣50   ,20180719,   83.10,   83.80,   83.05,   83.30,    13217
0050   ,元大台灣50   ,20180720,   84.00,   84.70,   84.00,   84.65,    18403
0050   ,元大台灣50   ,20180723,   84.30,   84.75,   83.85,   84.55,     8504
0050   ,元大台灣50   ,20180724,   84.45,   84.70,   84.15,   84.70,     5116
0050   ,元大台灣50   ,20180725,   84.05,   84.85,   84.05,   84.75,     6352
0050   ,元大台灣50   ,20180726,   84.75,   85.25,   84.75,   85.00,     8471
0050   ,元大台灣50   ,20180727,   85.10,   85.75,   85.10,   85.70,     5947
0050   ,元大台灣50   ,20180730,   85.65,   85.90,   85.40,   85.55,     3230
0050   ,元大台灣50   ,20180731,   85.35,   85.70,   85.05,   85.55,     2739
0050   ,元大台灣50   ,20180801,   85.80,   86.20,   85.80,   86.15,     4012
0050   ,元大台灣50   ,20180802,   86.10,   86.15,   84.85,   84.85,     4774
0050   ,元大台灣50   ,20180803,   85.40,   85.70,   85.35,   85.55,     1225
0050   ,元大台灣50   ,20180806,   85.55,   86.10,   85.35,   85.70,     2424
0050   ,元大台灣50   ,20180807,   85.70,   85.80,   85.40,   85.50,     1199
0050   ,元大台灣50   ,20180808,   85.80,   86.40,   85.80,   86.15,     4074
0050   ,元大台灣50   ,20180809,   86.10,   86.25,   85.70,   86.15,     1631
0050   ,元大台灣50   ,20180810,   85.70,   86.15,   85.65,   85.70,     1279
0050   ,元大台灣50   ,20180813,   85.05,   85.05,   83.65,   83.95,     7284
0050   ,元大台灣50   ,20180814,   84.40,   84.60,   84.05,   84.55,     2243
0050   ,元大台灣50   ,20180815,   84.50,   84.50,   83.45,   83.75,     4279
0050   ,元大台灣50   ,20180816,   83.25,   84.10,   83.05,   83.80,     4532
0050   ,元大台灣50   ,20180817,   83.95,   84.15,   83.60,   83.65,     4640
0050   ,元大台灣50   ,20180820,   83.90,   84.10,   83.70,   83.95,     3147
0050   ,元大台灣50   ,20180821,   83.90,   84.65,   83.90,   84.55,     5023
0050   ,元大台灣50   ,20180822,   84.70,   84.85,   84.35,   84.65,     3545
0050   ,元大台灣50   ,20180823,   84.80,   85.20,   84.60,   85.05,     3869
0050   ,元大台灣50   ,20180824,   85.00,   85.10,   84.45,   84.80,     2549
0050   ,元大台灣50   ,20180827,   85.00,   85.55,   85.00,   85.55,     5025
0050   ,元大台灣50   ,20180828,   85.95,   86.40,   85.95,   86.25,     8288
0050   ,元大台灣50   ,20180829,   86.45,   87.35,   86.45,   87.25,    13383
0050   ,元大台灣50   ,20180830,   87.80,   88.35,   87.45,   87.55,     9894
0050   ,元大台灣50   ,20180831,   87.00,   87.00,   86.45,   86.95,     4245
0050   ,元大台灣50   ,20180903,   86.95,   87.20,   86.40,   86.45,     3670
0050   ,元大台灣50   ,20180904,   86.80,   87.00,   86.45,   87.00,     2357
0050   ,元大台灣50   ,20180905,   87.00,   87.30,   86.70,   87.00,     2496
0050   ,元大台灣50   ,20180906,   86.90,   86.90,   86.20,   86.50,     1945
0050   ,元大台灣50   ,20180907,   86.20,   86.45,   86.00,   86.40,     2505
0050   ,元大台灣50   ,20180910,   86.60,   86.60,   85.65,   86.00,     5319
0050   ,元大台灣50   ,20180911,   85.95,   86.00,   85.40,   85.65,    19525
0050   ,元大台灣50   ,20180912,   85.85,   85.90,   85.25,   85.55,    18583
0050   ,元大台灣50   ,20180913,   85.80,   85.80,   84.90,   84.95,    20996
0050   ,元大台灣50   ,20180914,   85.75,   86.50,   85.60,   86.50,     8616
0050   ,元大台灣50   ,20180917,   86.50,   86.50,   85.70,   85.85,     8988
0050   ,元大台灣50   ,20180918,   85.60,   85.70,   85.20,   85.40,     6140
0050   ,元大台灣50   ,20180919,   85.80,   86.30,   85.70,   86.15,     6881
0050   ,元大台灣50   ,20180920,   86.45,   86.55,   85.80,   85.90,     4159
0050   ,元大台灣50   ,20180921,   86.25,   86.85,   85.90,   86.85,     7370
0050   ,元大台灣50   ,20180925,   86.65,   87.15,   86.60,   87.10,     7506
0050   ,元大台灣50   ,20180926,   86.90,   87.00,   86.75,   86.90,     8036
0050   ,元大台灣50   ,20180927,   86.60,   87.45,   86.60,   87.35,    27800
0050   ,元大台灣50   ,20180928,   87.35,   87.65,   86.60,   86.90,    13202
0050   ,元大台灣50   ,20181001,   86.90,   87.40,   86.90,   87.35,     5914
0050   ,元大台灣50   ,20181002,   87.25,   87.25,   86.00,   86.05,     5434
0050   ,元大台灣50   ,20181003,   86.05,   86.30,   85.80,   85.95,     4369
0050   ,元大台灣50   ,20181004,   85.70,   85.70,   84.80,   84.90,     9736
0050   ,元大台灣50   ,20181005,   84.50,   84.50,   83.00,   83.45,    26744
0050   ,元大台灣50   ,20181008,   82.95,   83.40,   82.50,   83.00,    46523
0050   ,元大台灣50   ,20181009,   83.05,   83.40,   82.80,   83.25,    20530
0050   ,元大台灣50   ,20181011,   80.15,   80.15,   77.35,   77.40,    68551
0050   ,元大台灣50   ,20181012,   77.70,   80.05,   77.50,   80.05,    23183
0050   ,元大台灣50   ,20181015,   79.50,   79.50,   78.65,   79.20,    49299
0050   ,元大台灣50   ,20181016,   79.00,   79.50,   78.60,   79.30,    16686
0050   ,元大台灣50   ,20181017,   80.45,   80.50,   79.35,   79.40,    20309
0050   ,元大台灣50   ,20181018,   79.50,   79.75,   78.95,   79.15,     7988
0050   ,元大台灣50   ,20181019,   78.20,   79.30,   78.00,   79.30,    12064
0050   ,元大台灣50   ,20181022,   78.35,   79.55,   78.00,   79.20,    12453
0050   ,元大台灣50   ,20181023,   78.10,   78.60,   77.70,   77.75,    24898
0050   ,元大台灣50   ,20181024,   77.80,   77.95,   76.70,   77.40,    13002
0050   ,元大台灣50   ,20181025,   75.50,   76.20,   75.30,   75.50,    28935
0050   ,元大台灣50   ,20181026,   76.25,   76.45,   74.50,   75.40,    17783
0050   ,元大台灣50   ,20181029,   75.85,   76.10,   75.35,   75.75,     9883
0050   ,元大台灣50   ,20181030,   75.80,   76.25,   75.50,   75.95,     6119
0050   ,元大台灣50   ,20181031,   76.60,   77.55,   76.60,   77.55,     9898
0050   ,元大台灣50   ,20181101,   77.85,   78.45,   77.55,   78.40,     6807
0050   ,元大台灣50   ,20181102,   78.40,   78.80,   78.00,   78.65,     6722
0050   ,元大台灣50   ,20181105,   78.10,   78.25,   77.60,   78.25,     4657
0050   ,元大台灣50   ,20181106,   78.45,   78.50,   77.75,   78.00,     6206
0050   ,元大台灣50   ,20181107,   78.20,   78.55,   78.05,   78.40,     6194
0050   ,元大台灣50   ,20181108,   79.15,   79.40,   78.50,   78.85,    10309
0050   ,元大台灣50   ,20181109,   78.50,   78.50,   77.65,   77.80,    36848
0050   ,元大台灣50   ,20181112,   77.75,   78.30,   77.55,   78.00,     6133
0050   ,元大台灣50   ,20181113,   76.15,   77.25,   75.70,   77.10,    10711
0050   ,元大台灣50   ,20181114,   77.25,   77.40,   77.00,   77.35,     6293
0050   ,元大台灣50   ,20181115,   77.50,   77.65,   76.75,   77.60,     5694
0050   ,元大台灣50   ,20181116,   77.95,   77.95,   76.85,   76.95,     8883
0050   ,元大台灣50   ,20181119,   77.05,   77.15,   76.60,   76.70,     7058
0050   ,元大台灣50   ,20181120,   76.40,   76.50,   75.75,   76.00,     8625
0050   ,元大台灣50   ,20181121,   75.30,   76.05,   74.85,   76.00,    15125
0050   ,元大台灣50   ,20181122,   76.10,   76.25,   75.60,   75.60,     5934
0050   ,元大台灣50   ,20181123,   75.70,   75.85,   75.05,   75.35,     4041
0050   ,元大台灣50   ,20181126,   75.90,   76.95,   75.75,   76.15,     6330
0050   ,元大台灣50   ,20181127,   75.95,   76.05,   75.20,   76.05,     7625
0050   ,元大台灣50   ,20181128,   76.15,   76.95,   75.75,   76.90,     7549
0050   ,元大台灣50   ,20181129,   77.70,   77.95,   77.05,   77.05,     8881
0050   ,元大台灣50   ,20181130,   77.20,   77.35,   76.75,   76.75,     4210
0050   ,元大台灣50   ,20181203,   77.85,   79.00,   77.80,   78.80,    13850
0050   ,元大台灣50   ,20181204,   78.50,   78.50,   78.10,   78.25,     4118
0050   ,元大台灣50   ,20181205,   77.10,   77.20,   76.65,   76.65,     9636
0050   ,元大台灣50   ,20181206,   75.85,   75.85,   74.85,   75.10,    20347
0050   ,元大台灣50   ,20181207,   75.60,   75.75,   75.30,   75.45,     6781
0050   ,元大台灣50   ,20181210,   74.50,   74.90,   74.45,   74.45,    13013
0050   ,元大台灣50   ,20181211,   74.50,   75.10,   74.45,   75.05,     5316
0050   ,元大台灣50   ,20181212,   75.65,   76.25,   75.40,   76.20,     8677
0050   ,元大台灣50   ,20181213,   76.20,   76.50,   75.95,   76.30,     6253
0050   ,元大台灣50   ,20181214,   75.80,   75.80,   74.95,   75.35,     8780
0050   ,元大台灣50   ,20181217,   75.35,   76.05,   75.15,   75.95,     5652
0050   ,元大台灣50   ,20181218,   75.50,   75.55,   75.05,   75.30,     7669
0050   ,元大台灣50   ,20181219,   75.50,   75.95,   75.35,   75.90,     4497
0050   ,元大台灣50   ,20181220,   75.00,   75.55,   75.00,   75.05,     9561
0050   ,元大台灣50   ,20181221,   74.95,   75.25,   74.45,   75.20,     8481
0050   ,元大台灣50   ,20181222,   74.85,   74.85,   74.70,   74.85,     3002
0050   ,元大台灣50   ,20181224,   74.85,   75.00,   74.55,   74.70,     5952
0050   ,元大台灣50   ,20181225,   74.15,   74.15,   73.30,   73.75,    12071
0050   ,元大台灣50   ,20181226,   74.00,   74.30,   73.50,   73.55,     8919
0050   ,元大台灣50   ,20181227,   74.80,   75.15,   74.50,   75.05,     9615
0050   ,元大台灣50   ,20181228,   75.10,   75.50,   74.85,   75.50,     4629
0050   ,元大台灣50   ,20190102,   75.85,   75.90,   73.95,   74.05,     8532
0050   ,元大台灣50   ,20190103,   73.80,   74.00,   73.25,   73.35,    13347
0050   ,元大台灣50   ,20190104,   72.80,   72.80,   72.00,   72.20,    21292
0050   ,元大台灣50   ,20190107,   73.55,   74.05,   73.25,   73.95,    14605
0050   ,元大台灣50   ,20190108,   74.15,   74.15,   73.55,   73.65,    11006
0050   ,元大台灣50   ,20190109,   73.95,   75.15,   73.95,   75.00,    11430
0050   ,元大台灣50   ,20190110,   74.80,   74.90,   74.50,   74.80,     2823
0050   ,元大台灣50   ,20190111,   75.30,   75.75,   75.15,   75.50,    10362
0050   ,元大台灣50   ,20190114,   75.45,   75.45,   74.75,   75.00,     5298
0050   ,元大台灣50   ,20190115,   75.05,   75.80,   75.05,   75.65,    11836
0050   ,元大台灣50   ,20190116,   75.65,   75.70,   75.35,   75.55,    15342
0050   ,元大台灣50   ,20190117,   75.60,   75.90,   75.15,   75.55,    10020
0050   ,元大台灣50   ,20190118,   75.75,   76.10,   75.40,   75.95,     8293
0050   ,元大台灣50   ,20190121,   76.35,   76.70,   76.25,   76.50,    10454
0050   ,元大台灣50   ,20190122,   74.40,   74.40,   73.80,   74.05,     8838
0050   ,元大台灣50   ,20190123,   74.00,   74.00,   73.65,   73.70,     6407
0050   ,元大台灣50   ,20190124,   73.95,   74.15,   73.75,   74.05,     3500
0050   ,元大台灣50   ,20190125,   74.60,   75.10,   74.55,   75.00,     7320
0050   ,元大台灣50   ,20190128,   75.15,   75.45,   75.05,   75.15,     3825
0050   ,元大台灣50   ,20190129,   74.50,   74.55,   74.20,   74.50,     4419
0050   ,元大台灣50   ,20190130,   74.50,   74.65,   74.20,   74.35,     5255
0050   ,元大台灣50   ,20190211,   75.35,   75.65,   74.85,   75.15,     6614
0050   ,元大台灣50   ,20190212,   75.35,   75.75,   75.35,   75.65,     6164
0050   ,元大台灣50   ,20190213,   75.95,   75.95,   75.40,   75.50,     4157
0050   ,元大台灣50   ,20190214,   75.50,   75.75,   75.25,   75.25,     3641
0050   ,元大台灣50   ,20190215,   75.30,   75.60,   74.90,   75.05,     3516
0050   ,元大台灣50   ,20190218,   75.50,   75.90,   75.50,   75.65,     6596
0050   ,元大台灣50   ,20190219,   75.70,   75.70,   75.50,   75.50,     2862
0050   ,元大台灣50   ,20190220,   75.90,   76.50,   75.90,   76.35,    34307
0050   ,元大台灣50   ,20190221,   76.40,   77.10,   76.40,   77.10,    18664
0050   ,元大台灣50   ,20190222,   76.95,   76.95,   76.50,   76.95,     9881
0050   ,元大台灣50   ,20190225,   77.35,   77.75,   77.30,   77.50,    19365
0050   ,元大台灣50   ,20190226,   77.65,   77.80,   77.30,   77.70,    15903
0050   ,元大台灣50   ,20190227,   77.70,   77.70,   77.35,   77.65,    12907
0050   ,元大台灣50   ,20190304,   77.55,   77.55,   76.70,   76.95,     8469
0050   ,元大台灣50   ,20190305,   76.60,   76.90,   76.45,   76.75,     9400
0050   ,元大台灣50   ,20190306,   76.85,   77.05,   76.75,   76.95,    19579
0050   ,元大台灣50   ,20190307,   76.90,   77.05,   76.60,   76.65,    18239
0050   ,元大台灣50   ,20190308,   76.20,   76.35,   75.80,   76.00,     9975
0050   ,元大台灣50   ,20190311,   75.85,   76.15,   75.70,   76.15,     4642
0050   ,元大台灣50   ,20190312,   76.85,   77.45,   76.80,   77.25,    13857
0050   ,元大台灣50   ,20190313,   77.05,   77.20,   76.80,   77.10,    10148
0050   ,元大台灣50   ,20190314,   77.30,   77.40,   76.95,   77.05,     5208
0050   ,元大台灣50   ,20190315,   77.35,   77.70,   77.15,   77.60,    11483
0050   ,元大台灣50   ,20190318,   77.75,   78.10,   77.65,   78.10,    12218
0050   ,元大台灣50   ,20190319,   78.10,   78.40,   77.85,   78.40,     8604
0050   ,元大台灣50   ,20190320,   78.35,   78.55,   78.20,   78.50,    11856
0050   ,元大台灣50   ,20190321,   78.80,   79.15,   78.65,   79.15,    11341
0050   ,元大台灣50   ,20190322,   79.50,   79.70,   79.05,   79.35,     6930
0050   ,元大台灣50   ,20190325,   78.10,   78.35,   78.00,   78.15,     7020
0050   ,元大台灣50   ,20190326,   78.50,   78.70,   78.40,   78.65,     2700
0050   ,元大台灣50   ,20190327,   78.45,   78.70,   78.20,   78.50,     2555
0050   ,元大台灣50   ,20190328,   78.30,   78.60,   78.15,   78.50,     3415
0050   ,元大台灣50   ,20190329,   78.70,   79.15,   78.25,   79.15,     5680
0050   ,元大台灣50   ,20190401,   80.00,   80.40,   79.60,   79.85,    11053
0050   ,元大台灣50   ,20190402,   80.10,   80.45,   80.10,   80.15,     5605
0050   ,元大台灣50   ,20190403,   80.40,   80.45,   79.95,   80.15,     6867
0050   ,元大台灣50   ,20190408,   80.80,   81.00,   80.70,   80.90,     7990
0050   ,元大台灣50   ,20190409,   80.95,   81.40,   80.85,   81.40,    15272
0050   ,元大台灣50   ,20190410,   81.10,   81.55,   81.10,   81.50,    10863
0050   ,元大台灣50   ,20190411,   81.35,   81.55,   80.90,   81.15,     8272
0050   ,元大台灣50   ,20190412,   81.15,   81.30,   81.00,   81.10,     7498
0050   ,元大台灣50   ,20190415,   81.65,   82.00,   81.55,   81.85,     7681
0050   ,元大台灣50   ,20190416,   81.85,   82.15,   81.80,   82.10,     7767
0050   ,元大台灣50   ,20190417,   82.30,   82.90,   82.30,   82.75,    23104
0050   ,元大台灣50   ,20190418,   82.90,   83.35,   82.45,   82.70,    20690
0050   ,元大台灣50   ,20190419,   83.25,   83.50,   82.70,   82.80,    12515
0050   ,元大台灣50   ,20190422,   83.00,   83.10,   82.65,   82.70,     2874
0050   ,元大台灣50   ,20190423,   82.70,   83.20,   82.55,   83.05,     6012
0050   ,元大台灣50   ,20190424,   83.40,   83.55,   82.90,   83.20,     3108
0050   ,元大台灣50   ,20190425,   83.10,   83.45,   83.00,   83.40,     3529
0050   ,元大台灣50   ,20190426,   82.80,   82.80,   82.20,   82.45,     3815
0050   ,元大台灣50   ,20190429,   82.60,   82.95,   82.50,   82.80,     3161
0050   ,元大台灣50   ,20190430,   82.80,   82.90,   82.40,   82.80,     3247
0050   ,元大台灣50   ,20190502,   82.95,   83.45,   82.90,   83.00,     6155
0050   ,元大台灣50   ,20190503,   83.10,   83.80,   83.10,   83.75,    30324
0050   ,元大台灣50   ,20190506,   82.60,   82.60,   82.05,   82.30,     7463
0050   ,元大台灣50   ,20190507,   82.65,   83.30,   82.65,   83.15,    14011
0050   ,元大台灣50   ,20190508,   82.40,   82.85,   82.25,   82.55,    13573
0050   ,元大台灣50   ,20190509,   82.15,   82.20,   81.25,   81.55,     6923
0050   ,元大台灣50   ,20190510,   81.55,   82.15,   80.90,   81.50,    11794
0050   ,元大台灣50   ,20190513,   81.10,   81.10,   80.10,   80.15,    18678
0050   ,元大台灣50   ,20190514,   79.60,   80.05,   78.90,   79.65,    20279
0050   ,元大台灣50   ,20190515,   79.65,   80.00,   79.45,   79.75,    17261
0050   ,元大台灣50   ,20190516,   79.50,   79.60,   79.00,   79.05,    17099
0050   ,元大台灣50   ,20190517,   79.50,   79.55,   78.25,   78.25,    23573
0050   ,元大台灣50   ,20190520,   78.50,   78.80,   78.15,   78.20,    14304
0050   ,元大台灣50   ,20190521,   78.00,   78.45,   77.70,   78.40,    19814
0050   ,元大台灣50   ,20190522,   78.20,   78.65,   78.10,   78.40,    10557
0050   ,元大台灣50   ,20190523,   77.85,   77.85,   76.85,   76.95,    25682
